SID,POLICY_TYPE,ISWON,UNDERWRITER,STATE,INDUSTRY,DECLINED_REASON,EFFECTIVE_MONTH,EMPLOYEES,EFFECTIVE_YEAR,MARKET_SEGMENT,PLACING_BROKER,POLICY_LIMIT,COVERAGE,DEDUCTIBLE,PREMIUM,APPLICATION_DATE,BOUND_DATE,EXPIRING_PREMIUM,COMMISSION_PERCENT
NRG-LA-8232012-307833,New,0,005E0000003XUaLIAW,OK,Construction,Reservation Conflict,Sep,11,2012,Small Business,a0kE0000001dLCBIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-10102012-320617,New,0,005E0000003XUcPIAW,NM,Construction,Below Minimum Premium,Jan,2,2013,Small Business,a0kE0000001dKu7IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-2242012-254059,New,0,005E0000003XUbtIAG,MO,Construction,No Broker Response,May,16,2012,Small Business,a0kE0000001dL0rIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-6142012-287699,New,0,005E0000003XUaqIAG,TX,Construction,Time Limitations,Oct,80,2012,Middle Market,a0kE0000001dLgnIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-4262012-273563,New,0,005E0000003XUb5IAG,TX,Construction,Reservation Conflict,Jul,60,2012,NULL,a0kE0000001dKzpIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-1112012-327157,New,0,005E0000003XUbNIAW,MO,Construction,Other Underwriting Guidelines,Dec,35,2012,Small Business,a0kE0000001dL9kIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-5182012-280081,New,0,005E0000003XUczIAG,NM,Construction,No Broker Response,Jun,12,2012,Small Business,a0kE0000001dKrbIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-8102012-304358,New,0,005E0000003XUaQIAW,MI,Construction,Other Underwriting Guidelines,Sep,50,2012,Middle Market,a0kE0000001dLldIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-AT-1122012-327579,New,0,005E0000003XUd7IAG,LA,Construction,Unable to Match Competitors,Jan,2500,2013,National Accounts,a0kE0000001dLrgIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-1252011-232774,New,0,005E0000003XUbNIAW,FL,Construction,Other Underwriting Guidelines,Dec,45,2011,Small Business,a0kE0000001dLh5IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-3262012-263375,New,0,005E0000003XUczIAG,LA,Construction,Reservation Conflict,Apr,100,2012,Middle Market,a0kE0000001dKrbIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-892012-304043,New,0,005E0000003XUbAIAW,MA,Construction,Nature of Insured's Business,Sep,4,2012,Small Business,a0kE0000001dLZXIA2,0,Workers Comp,0,0,6/27/2013,,,
EIL-BS-2282012-255198,New,0,005E0000003XUccIAG,NY,Construction,No Broker Response,Apr,60,2012,Middle Market,a0kE0000001dKvEIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-10162012-322189,New,0,005E0000003XUblIAG,NM,Construction,Other Underwriting Guidelines,Oct,2,2012,NULL,a0kE0000001dLCBIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-12212011-237233,New,0,005E0000003XUb5IAG,NY,Construction,Unable to Match Competitors,Jan,60,2012,Middle Market,a0kE0000001dLCBIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-AT-6202012-289169,New,0,005E0000003XUd7IAG,GA,Construction,Unable to Match Competitors,Jul,35,2012,NULL,a0kE0000001dKvcIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-AT-7122012-295343,New,0,005E0000003XUd7IAG,AL,Construction,Unable to Match Competitors,Aug,42,2012,Middle Market,a0kE0000001dKmgIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-1102012-240973,New,0,005E0000003XUblIAG,CA,Construction,Reservation Conflict,Feb,100,2012,Middle Market,a0kE0000001dLBjIAM,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-2162012-251938,New,0,005E0000003XUbNIAW,CO,Construction,Reservation Conflict,Feb,13,2012,Small Business,a0kE0000001dM96IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-2212012-252758,New,0,005E0000003XUb5IAG,TX,Construction,Unable to Match Competitors,Feb,65,2012,Middle Market,a0kE0000001dLzVIAU,0,Workers Comp,0,0,6/27/2013,,,
HFC-NY-9112012-312551,New,0,005E00000068OfWIAU,WA,Construction,Other,Oct,22,2012,Middle Market,a0kE0000001dLeAIAU,0,DBA,0,15001.46,6/27/2013,,,10
EIL-HO-262012-248351,New,0,005E0000003XUbNIAW,TN,Construction,Other Underwriting Guidelines,Mar,100,2012,Middle Market,a0kE0000001dLhiIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-SF-2132012-250640,New,0,005E0000003XUfKIAW,IA,Construction,Other Underwriting Guidelines,Mar,20,2012,Small Business,a0kE0000001dL07IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-1212011-232113,New,0,005E0000003XUcgIAG,TX,Construction,Client/Broker Politics,Jan,1,2012,NULL,a0kE0000001dL3YIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-5302012-283057,New,0,005E0000003XUcPIAW,TX,Construction,Reservation Conflict,Jul,6,2012,NULL,a0kE0000001dL3YIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-10222012-324055,New,0,005E0000003XUcPIAW,TX,Construction,Unable to Match Competitors,Jan,250,2013,Small Business,a0kE0000001dL3YIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-CH-11202012-332327,New,0,005E0000003XUb1IAG,KY,Construction,Nature of Insured's Business,Jan,60,2013,NULL,a0kE0000001dL2IIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-6112012-286464,New,0,005E0000003XUbeIAG,MI,Construction,Reservation Conflict,Jul,400,2012,Middle Market,a0kE0000001iIiUIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-4162012-270336,New,0,005E0000003XUblIAG,CA,Construction,Other Underwriting Guidelines,Jun,53,2012,NULL,a0kE0000001dLBjIAM,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-862012-302585,New,0,005E0000003XUcgIAG,TX,Construction,No Broker Response,Aug,75,2012,Middle Market,a0kE0000001dL3YIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-1192012-243493,New,0,005E0000003XUczIAG,ME,Construction,Not Suitable,Mar,36,2012,Middle Market,a0kE0000001dLCjIAM,0,Workers Comp,0,0,6/27/2013,,,
NRG-LA-282012-249171,New,0,005E0000003XUaLIAW,WA,Construction,Nature of Insured's Business,Feb,40,2012,Middle Market,a0kE0000001dKwqIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-8102012-304093,New,0,005E0000003XUb1IAG,FL,Construction,State of Insured Domicile,Nov,250,2012,Middle Market,a0kE0000001dLsUIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-4302012-274500,New,0,005E0000003XUcPIAW,TX,Construction,Time Limitations,May,3000,2012,Middle Market,a0kE0000001dKlIIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-8222012-307467,New,0,005E0000003XUb5IAG,NJ,Construction,Unable to Match Competitors,Sep,19,2012,Small Business,a0kE0000001dKtRIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-1072011-218036,New,0,005E0000003XUblIAG,TX,Construction,Not Suitable,Nov,36,2011,Small Business,a0kE0000001dLCBIA2,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-8162012-305845,New,0,005E0000003XUblIAG,CA,Construction,Other Underwriting Guidelines,Aug,40,2012,Middle Market,a0kE0000001dL1qIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-9172012-314163,New,0,005E0000003XUczIAG,NY,Construction,Other Underwriting Guidelines,Nov,2,2012,Small Business,a0kE0000001dKuGIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-5152012-279157,New,0,005E0000003XUczIAG,NJ,Construction,No Broker Response,Jun,187,2012,Middle Market,a0kE0000001dL5KIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-10122012-321516,New,0,005E0000003XUbeIAG,WI,Construction,Below Minimum Premium,Nov,3,2012,Middle Market,a0kE0000001dLufIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-LA-592012-277468,New,0,005E0000003XUaLIAW,MI,Construction,Other Underwriting Guidelines,Jul,40,2012,Small Business,a0kE0000001dM96IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-7122012-295326,New,0,005E0000003XUaQIAW,TX,Construction,Price,Sep,1,2012,Middle Market,a0kE0000001dLldIAE,0,Workers Comp,0,0,6/27/2013,,,15
EIL-NY-12152011-235666,New,0,005E0000003XUb2IAG,NY,Construction,Other Underwriting Guidelines,Dec,20,2011,Middle Market,a0kE0000001dLRIIA2,0,Workers Comp,0,0,6/27/2013,,,
HFC-NY-752012-293542,New,0,005E00000068OfWIAU,TX,Construction,Other,Sep,22000,2012,Corporate Accounts,a0kE0000001dKiOIAU,0,DBA,0,13906559,6/27/2013,,,0
EIL-HO-592012-277382,New,0,005E0000003XUbNIAW,CT,Construction,Other Underwriting Guidelines,Jun,8,2012,Small Business,a0kE0000001iIiUIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-9252012-316401,New,0,005E0000003XUcgIAG,TX,Construction,Unable to Match Competitors,Oct,1,2012,NULL,a0kE0000001dL6GIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-SF-10102012-320594,New,0,005E0000003XUfKIAW,IN,Construction,No Interest,Nov,5,2012,Small Business,a0kE0000001dL7VIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-5302012-283073,New,0,005E0000003XUcgIAG,TX,Construction,Below Minimum Premium,Aug,25,2012,NULL,a0kE0000001dL3YIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-10102012-320752,New,0,005E0000003XUcPIAW,TX,Construction,Reservation Conflict,Dec,20,2012,Small Business,a0kE0000001dLU8IAM,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-1182012-329092,New,0,005E0000003XUb5IAG,TX,Construction,Reservation Conflict,Jan,120,2013,Middle Market,a0kE0000001dL32IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-1282011-233835,New,0,005E0000003XUaqIAG,LA,Construction,Time Limitations,Jan,50,2012,NULL,a0kE0000001dM96IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-9192012-315153,New,0,005E0000003XUczIAG,OK,Construction,Price,Nov,150,2012,Middle Market,a0kE0000001dKrbIAE,0,Workers Comp,0,0,6/27/2013,,,1
EIL-LA-8292012-309336,New,0,005E0000003XUblIAG,CA,Construction,NULL,Oct,12,2012,Small Business,a0kE0000001dL1qIAE,0,Workers Comp,0,42682,6/27/2013,,,7
NRG-CH-10312012-326543,New,0,005E0000005MrrnIAC,AZ,Construction,Loss History,Dec,2,2012,Small Business,a0kE0000001dLMEIA2,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-8232012-307809,New,0,005E0000003XUccIAG,MD,Construction,No Broker Response,Oct,48,2012,Middle Market,a0kE0000001dLJVIA2,0,Workers Comp,0,123213,6/27/2013,,,7
EIL-NY-10202011-221444,New,0,005E0000003XUb2IAG,NY,Construction,Other Underwriting Guidelines,Dec,30,2011,Small Business,a0kE0000001dLRIIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-10102011-218318,New,0,005E0000003XUczIAG,TX,Construction,Not Suitable,Jan,11,2012,Small Business,a0kE0000001dKrbIAE,0,Workers Comp,0,0,6/27/2013,,0,
EIL-HO-1052012-319482,New,0,005E0000003XUbNIAW,NC,Construction,Other Underwriting Guidelines,Jan,50,2013,Middle Market,a0kE0000001dL07IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-SF-162012-240589,New,0,005E0000003XUfKIAW,IN,Construction,Not Suitable,Feb,5,2012,Small Business,a0kE0000001dLJ2IAM,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-912011-208406,New,0,005E0000003XUaqIAG,LA,Construction,Other Underwriting Guidelines,Jan,50,2012,NULL,a0kE0000001iIiUIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-9112012-312905,New,0,005E0000003XUbNIAW,MO,Construction,No Broker Response,Oct,6,2012,Small Business,a0kE0000001dKjRIAU,0,Workers Comp,0,14990,6/27/2013,,,7
EIL-CH-8172012-306134,New,0,005E0000003XUb1IAG,MO,Construction,Below Minimum Premium,Sep,25,2012,Middle Market,a0kE0000001dLE0IAM,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-10282011-223578,New,0,005E0000003XUbeIAG,MI,Construction,No Broker Response,Dec,90,2011,Middle Market,a0kE0000001dKmfIAE,0,Workers Comp,0,300000,6/27/2013,,,
EIL-HO-4262012-273547,New,0,005E0000003XUbNIAW,TX,Construction,Other Underwriting Guidelines,Jun,100,2012,Middle Market,a0kE0000001dLldIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-LA-8132012-304749,New,0,005E0000003XUaLIAW,CA,Construction,Loss History,Oct,100,2012,Middle Market,a0kE0000001dLCBIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-1222011-232271,New,0,005E0000003XUb5IAG,TX,Construction,Reservation Conflict,Feb,0,2012,NULL,a0kE0000001dKzpIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-10182012-322941,New,0,005E0000003XUcPIAW,TX,Construction,Reservation Conflict,Oct,38,2012,Middle Market,a0kE0000001dKuhIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-4262012-273616,New,0,005E0000003XUd3IAG,UT,Construction,Other Underwriting Guidelines,Jul,300,2012,Middle Market,a0kE0000001dL3YIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-LA-8212012-306964,New,0,005E0000003XUaLIAW,FL,Construction,State of Insured Domicile,Oct,200,2012,Middle Market,a0kE0000001dLh3IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-332012-256370,New,0,005E0000003XUblIAG,CA,Construction,Other Underwriting Guidelines,Mar,13,2012,Small Business,a0kE0000001dM1RIAU,0,Workers Comp,0,0,6/27/2013,,,
GCS-PA-492012-268326,New,0,005E0000003XUbFIAW,MA,Construction,In Force Conflict,Jun,80,2012,Middle Market,a0kE0000001dM3AIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-372012-257600,New,0,005E0000003XUb5IAG,OK,Construction,Unable to Match Competitors,Apr,33,2012,Small Business,a0kE0000001dKrbIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-5312012-283201,New,0,005E0000003XUb5IAG,TX,Construction,Other Underwriting Guidelines,Aug,280,2012,Small Business,a0kE0000001dKzpIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-SF-10192012-323481,New,0,005E0000003XUfKIAW,CA,Construction,Time Limitations,Nov,15,2012,Small Business,a0kE0000001dL07IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-1122012-242025,New,0,005E0000003XUbtIAG,KS,Construction,Other Underwriting Guidelines,Apr,250,2012,Middle Market,a0kE0000001dL0rIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-8222012-307354,New,0,005E0000003XUblIAG,CA,Construction,Price,Aug,13,2012,Small Business,a0kE0000001dLCBIA2,0,Workers Comp,0,63468,6/27/2013,,,7
EIL-HO-10122012-321341,New,0,005E0000003XUbNIAW,GA,Construction,Other Underwriting Guidelines,Jan,150,2013,Middle Market,a0kE0000001dLhiIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-612012-283990,New,0,005E0000003XUb5IAG,OK,Construction,Reservation Conflict,Jul,58,2012,Middle Market,a0kE0000001dM96IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-2112012-250410,New,0,005E0000003XUblIAG,CA,Construction,Other Underwriting Guidelines,Apr,60,2012,Middle Market,a0kE0000001dLBjIAM,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-2292012-255410,New,0,005E0000003XUbtIAG,MO,Construction,No Broker Response,Mar,15,2012,Small Business,a0kE0000001dLE0IAM,0,Workers Comp,0,0,6/27/2013,,,10
NRG-HO-912011-208514,New,0,005E0000003XUcPIAW,LA,Construction,Other Underwriting Guidelines,Jan,30,2012,Small Business,a0kE0000001dLBKIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-1302012-246408,New,0,005E0000003XUb5IAG,TX,Construction,Not Suitable,Apr,5,2012,Small Business,a0kE0000001dKj7IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-11262011-230624,New,0,005E0000003XUbNIAW,GA,Construction,NULL,Jan,150,2012,Middle Market,a0kE0000001dLhiIAE,0,Workers Comp,0,89850,6/27/2013,,,7
NRG-NY-10232012-324366,New,0,005E0000003XUb5IAG,WY,Construction,Reservation Conflict,Dec,18,2012,Small Business,a0kE0000001dKyzIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-1282011-234031,New,0,005E0000003XUb2IAG,NY,Construction,NULL,Feb,15,2011,Small Business,a0kE0000001dLRIIA2,0,Workers Comp,0,38420,6/27/2013,,,5
NRG-NY-1252011-232721,New,0,005E0000003XUb5IAG,NY,Construction,Other Underwriting Guidelines,Jan,1,2012,Small Business,a0kE0000001dLlTIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-2132012-250603,New,0,005E0000003XUcPIAW,TX,Construction,Unable to Match Competitors,Mar,150,2012,NULL,a0kE0000001dL3YIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-10232012-324345,New,0,005E0000003XUcgIAG,WY,Construction,Nature of Insured's Business,Oct,50,2012,Middle Market,a0kE0000001dKlIIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-6122012-286936,New,0,005E0000003XUblIAG,CA,Construction,Other Underwriting Guidelines,Jul,8,2012,Small Business,a0kE0000001dM1RIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-11272012-333284,New,0,005E0000003XUcgIAG,TX,Construction,Other Underwriting Guidelines,Jan,6,2013,Small Business,a0kE0000001dLfbIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-5182012-280118,Renewal,0,005E0000003XUcPIAW,NJ,Construction,Other Underwriting Guidelines,May,13,2012,Middle Market,a0kE0000001dM96IAE,0,Workers Comp,0,0,6/27/2013,,66782,
NRG-HO-982011-210055,New,0,005E0000003XUcPIAW,TX,Construction,Reservation Conflict,Nov,55,2011,Middle Market,a0kE0000001dL41IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-5312012-283267,New,0,005E0000003XUccIAG,NY,Construction,Auto Close Out,Aug,100,2012,Middle Market,a0kE0000001dKvAIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-4302012-274322,New,0,005E0000003XUb5IAG,TX,Construction,Reservation Conflict,Jul,60,2012,NULL,a0kE0000001dKu7IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-6202012-289123,New,0,005E0000003XUbeIAG,CA,Construction,Not Suitable,Oct,240,2012,Middle Market,a0kE0000001dL0rIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-AT-6112012-286451,New,0,005E0000003XUd7IAG,GA,Construction,Reservation Conflict,Jun,100,2012,Middle Market,a0kE0000001dKvcIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-812012-301485,New,0,005E0000003XUbeIAG,MO,Construction,Insufficient Information,Sep,0,2012,NULL,a0kE0000001dL0rIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-8302012-309662,New,0,005E0000003XUbeIAG,CO,Construction,Nature of Insured's Business,Sep,11,2012,Small Business,a0kE0000001dL0rIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-LA-7262012-299998,New,0,005E0000003XUaLIAW,CA,Construction,Price,Aug,40,2012,Middle Market,a0kE0000001dKlXIAU,0,Workers Comp,0,118888,6/27/2013,,,7
NRG-NY-372012-257686,New,0,005E0000003XUb5IAG,TX,Construction,Other Underwriting Guidelines,Mar,12,2012,Small Business,a0kE0000001dL6GIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-3232012-263167,New,0,005E0000003XUb5IAG,TX,Construction,Other Underwriting Guidelines,Apr,200,2012,Middle Market,a0kE0000001dL6GIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-AT-11262012-333110,New,0,005E0000003XUd7IAG,TX,Construction,Reservation Conflict,Jan,120,2013,Middle Market,a0kE0000001dLZXIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-5252012-282244,New,0,005E0000003XUbtIAG,NJ,Construction,Financial,Jun,45,2012,Middle Market,a0kE0000001dKwqIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-10282011-223661,New,0,005E0000003XUb2IAG,NY,Construction,Loss History,Dec,20,2011,Small Business,a0kE0000001dLRIIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-792012-293999,New,0,005E0000003XUaqIAG,TX,Construction,Other Underwriting Guidelines,Aug,16,2012,Middle Market,a0kE0000001dL41IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-1222011-232344,New,0,005E0000003XUblIAG,CA,Construction,Reservation Conflict,Jan,10,2012,Small Business,a0kE0000001dLBjIAM,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-492012-268605,New,0,005E0000003XUccIAG,NY,Construction,No Broker Response,Jun,12,2012,Small Business,a0kE0000001iIiUIAU,0,Workers Comp,0,42941,6/27/2013,,,5
EIL-CH-1162012-242425,New,0,005E0000003XUb1IAG,NY,Construction,Reservation Conflict,Mar,15,2012,Small Business,a0kE0000001dKwqIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-LA-6112012-286261,New,0,005E0000003XUaLIAW,CA,Construction,Reservation Conflict,Jun,5,2012,NULL,a0kE0000001dLCBIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-2152012-251613,New,0,005E0000003XUbeIAG,IL,Construction,No Broker Response,Mar,1,2012,Small Business,a0kE0000001dL2uIAE,0,Workers Comp,0,100000,6/27/2013,,,
NRG-NY-7252012-299457,New,0,005E0000003XUb5IAG,TX,Construction,Other Underwriting Guidelines,Sep,250,2012,Middle Market,a0kE0000001dLBKIA2,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-1072011-218071,New,0,005E0000003XUblIAG,CA,Construction,Reservation Conflict,Oct,10,2011,Small Business,a0kE0000001dLi7IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-9102012-311911,New,0,005E0000005MrrnIAC,OK,Construction,Reservation Conflict,Oct,29,2012,Small Business,a0kE0000001dL0rIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-8212012-306994,New,0,005E0000003XUczIAG,TX,Construction,Other Underwriting Guidelines,Oct,400,2012,Middle Market,a0kE0000001dKzpIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-12212011-237238,New,0,005E0000003XUczIAG,TX,Construction,Not Suitable,Dec,1,2011,Small Business,a0kE0000001dKu7IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-10142011-219870,New,0,005E0000003XUbNIAW,PA,Construction,Loss History,Nov,60,2011,Middle Market,a0kE0000001dL9tIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-662012-284961,New,0,005E0000003XUccIAG,NY,Construction,Not Suitable,Jun,5,2012,Small Business,a0kE0000001iIiUIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-11162012-331324,New,0,005E0000003XUb5IAG,TX,Construction,Price,Dec,16,2012,NULL,a0kE0000001dKlIIAU,0,Workers Comp,0,25000,6/27/2013,,,5
NRG-CH-7162012-296598,New,0,005E0000003XUbeIAG,IL,Construction,Reservation Conflict,Sep,350,2012,Small Business,a0kE0000001dM96IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-8132012-304672,New,0,005E0000003XUbNIAW,MI,Construction,Other Underwriting Guidelines,Aug,301,2012,Middle Market,a0kE0000001dKtRIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-CH-1282011-234108,New,0,005E0000003XUb1IAG,MO,Construction,Other Underwriting Guidelines,Jan,120,2012,Middle Market,a0kE0000001dL7WIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-132012-239330,New,0,005E0000003XUcPIAW,LA,Construction,Reservation Conflict,Apr,100,2012,Middle Market,a0kE0000001dL7VIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-372012-257845,New,0,005E0000003XUb5IAG,MN,Construction,Other Underwriting Guidelines,Apr,350,2012,NULL,a0kE0000001dKwqIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-8202012-306594,New,0,005E0000003XUcgIAG,OK,Construction,Unable to Match Competitors,Sep,11,2012,Small Business,a0kE0000001dLaMIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-11282012-333867,New,0,005E0000003XUcPIAW,MS,Construction,Reservation Conflict,Feb,1,2013,Small Business,a0kE0000001dKlXIAU,0,Workers Comp,0,0,6/27/2013,,,
NRG-PA-2242012-254070,New,0,005E0000003XUbFIAW,PA,Construction,Below Minimum Premium,Apr,10,2012,Small Business,a0kE0000001dL7VIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-2132012-250627,New,0,005E0000003XUbNIAW,LA,Construction,Reservation Conflict,May,70,2012,Middle Market,a0kE0000001dLJVIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-2162012-251671,New,0,005E0000003XUcPIAW,LA,Construction,Not Suitable,Apr,180,2012,Middle Market,a0kE0000001dKlIIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-HO-10102011-218281,New,0,005E0000003XUbNIAW,TN,Construction,Price,Nov,33,2011,Middle Market,a0kE0000001dL5KIAU,0,Workers Comp,0,189098,6/27/2013,,,7
NRG-HO-892012-304028,New,0,005E0000003XUaqIAG,LA,Construction,Time Limitations,Aug,440,2012,Middle Market,a0kE0000001dKu7IAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-LA-4162012-270431,New,0,005E0000003XUblIAG,AZ,Construction,Other Underwriting Guidelines,May,13,2012,Small Business,a0kE0000001dLnZIAU,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-6182012-288406,New,0,005E0000003XUb2IAG,NJ,Construction,Nature of Insured's Business,Jul,27,2012,NULL,a0kE0000001iIiUIAU,0,Workers Comp,0,0,6/27/2013,,,
GCS-CH-5172012-279868,New,0,005E0000003XUakIAG,IL,Construction,Not Suitable,Jun,15,2012,Small Business,a0kE0000001dKwqIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-CH-3162012-260836,New,0,005E0000003XUbtIAG,MO,Construction,No Broker Response,Mar,15,2012,Small Business,a0kE0000001dLnbIAE,0,Workers Comp,0,0,6/27/2013,,,
EIL-NY-5162012-279266,New,0,005E0000003XUb2IAG,NY,Construction,Nature of Insured's Business,Jul,11,2012,NULL,a0kE0000001dLRIIA2,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-2242012-254030,New,0,005E0000003XUczIAG,MS,Construction,Time Limitations,Apr,28,2012,Small Business,a0kE0000001dKrbIAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-NY-11272011-230659,New,0,005E0000003XUb5IAG,NM,Construction,Other Underwriting Guidelines,Jan,2,2012,Small Business,a0kE0000001dKj7IAE,0,Workers Comp,0,0,6/27/2013,,,
NRG-HO-8202012-306680,New,0,005E0000003XUcgIAG,OK,Construction,Reservation Conflict,Sep,11,2012,Small Business,a0kE0000001dKtJIAU,0,Workers Comp,0,0,6/27/2013,,,
